index,selected_model,selected_model_chaos,predicted,actual
2680,xgboost,0.0,0,2
2681,xgboost,0.0,4,4
2682,xgboost,0.0,1,3
2683,xgboost,0.0,4,4
2684,xgboost,0.0,0,3
2685,xgboost,0.0,3,3
2686,xgboost,0.0,1,1
2687,xgboost,0.0,0,0
2688,xgboost,0.0,3,1
2689,xgboost,0.0,2,2
2690,xgboost,0.0,4,4
2691,xgboost,0.0,0,4
2692,xgboost,0.0,5,5
2693,xgboost,0.0,0,2
2694,xgboost,0.0,0,2
2695,xgboost,0.0,1,1
2696,xgboost,0.0,1,1
2697,xgboost,0.0,0,2
2698,xgboost,0.0,1,1
2699,xgboost,0.0,5,5
2700,xgboost,0.0,1,1
2701,xgboost,0.0,1,1
2702,xgboost,0.0,2,2
2703,xgboost,0.0,2,2
2704,xgboost,0.0,1,1
2705,xgboost,0.0,1,1
2706,xgboost,0.0,2,2
2707,xgboost,0.0,4,4
2708,xgboost,0.0,0,0
2709,xgboost,0.0,4,4
2710,xgboost,0.0,1,1
2711,xgboost,0.0,3,3
2712,xgboost,0.0,0,3
2713,xgboost,0.0,5,5
2714,xgboost,0.0,4,4
2715,xgboost,0.0,2,2
2716,xgboost,0.0,5,5
2717,xgboost,0.0,5,5
2718,xgboost,0.0,1,3
2719,xgboost,0.0,4,4
2720,xgboost,0.0,3,0
2721,xgboost,0.0,2,2
2722,xgboost,0.0,4,4
2723,xgboost,0.0,5,5
2724,xgboost,0.0,1,1
2725,xgboost,0.0,5,5
2726,xgboost,0.0,4,4
2727,xgboost,0.0,3,3
2728,xgboost,0.0,4,4
2729,xgboost,0.0,0,0
2730,xgboost,0.0,4,2
2731,xgboost,0.0,2,2
2732,xgboost,0.0,1,1
2733,xgboost,0.0,0,1
2734,xgboost,0.0,5,5
2735,xgboost,0.0,4,4
2736,xgboost,0.0,2,2
2737,xgboost,0.0,2,3
2738,xgboost,0.0,0,0
2739,xgboost,0.0,4,5
2740,xgboost,0.0,4,4
2741,xgboost,0.0,3,3
2742,xgboost,0.0,4,4
2743,xgboost,0.0,3,3
2744,xgboost,0.0,2,4
2745,xgboost,0.0,5,4
2746,xgboost,0.0,2,2
2747,xgboost,0.0,5,5
2748,xgboost,0.0,4,4
2749,xgboost,0.0,5,4
2750,xgboost,0.0,4,5
2751,xgboost,0.0,5,5
2752,xgboost,0.0,0,1
2753,xgboost,0.0,1,1
2754,xgboost,0.0,2,2
2755,xgboost,0.0,5,5
2756,xgboost,0.0,5,0
2757,xgboost,0.0,2,2
2758,xgboost,0.0,3,3
2759,xgboost,0.0,5,5
2760,xgboost,0.0,0,1
2761,xgboost,0.0,4,4
2762,xgboost,0.0,5,5
2763,xgboost,0.0,5,5
2764,xgboost,0.0,4,1
2765,xgboost,0.0,1,1
2766,xgboost,0.0,2,0
2767,xgboost,0.0,2,2
2768,xgboost,0.0,1,1
2769,xgboost,0.0,1,1
2770,xgboost,0.0,1,1
2771,xgboost,0.0,2,2
2772,xgboost,0.0,0,4
2773,xgboost,0.0,5,5
2774,xgboost,0.0,5,5
2775,xgboost,0.0,3,1
2776,xgboost,0.0,2,2
2777,xgboost,0.0,0,0
2778,xgboost,0.0,1,1
2779,xgboost,0.0,2,2
2780,xgboost,0.0,2,2
2781,xgboost,0.0,5,0
2782,xgboost,0.0,2,2
2783,xgboost,0.0,5,5
2784,xgboost,0.0,0,0
2785,xgboost,0.0,0,0
2786,xgboost,0.0,0,3
2787,xgboost,0.0,0,0
2788,xgboost,0.0,0,0
2789,xgboost,0.0,4,4
2790,xgboost,0.0,5,5
2791,xgboost,0.0,1,1
2792,xgboost,0.0,0,3
2793,xgboost,0.0,0,0
2794,xgboost,0.0,5,4
2795,xgboost,0.0,4,4
2796,xgboost,0.0,2,2
2797,xgboost,0.0,1,1
2798,xgboost,0.0,0,1
2799,xgboost,0.0,2,5
2800,xgboost,0.0,2,2
2801,xgboost,0.0,5,0
2802,xgboost,0.0,0,4
2803,xgboost,0.0,3,3
2804,xgboost,0.0,5,5
2805,xgboost,0.0,0,0
2806,xgboost,0.0,2,2
2807,xgboost,0.0,1,1
2808,xgboost,0.0,2,2
2809,xgboost,0.0,0,0
2810,xgboost,0.0,2,2
2811,xgboost,0.0,1,1
2812,xgboost,0.0,0,0
2813,xgboost,0.0,3,3
2814,xgboost,0.0,5,5
2815,xgboost,0.0,2,2
2816,xgboost,0.0,0,1
2817,xgboost,0.0,3,3
2818,xgboost,0.0,4,4
2819,xgboost,0.0,2,3
2820,xgboost,0.0,3,3
2821,xgboost,0.0,3,3
2822,xgboost,0.0,1,1
2823,xgboost,0.0,2,4
2824,xgboost,0.0,5,5
2825,xgboost,0.0,3,3
2826,xgboost,0.0,1,1
2827,xgboost,0.0,1,1
2828,xgboost,0.0,5,5
2829,xgboost,0.0,0,0
2830,xgboost,0.0,4,4
2831,xgboost,0.0,0,4
2832,xgboost,0.0,2,2
2833,xgboost,0.0,0,3
2834,xgboost,0.0,0,0
2835,xgboost,0.0,4,4
2836,xgboost,0.0,2,2
2837,xgboost,0.0,4,3
2838,xgboost,0.0,0,0
2839,xgboost,0.0,1,1
2840,xgboost,0.0,5,3
2841,xgboost,0.0,2,0
2842,xgboost,0.0,5,5
2843,xgboost,0.0,4,4
2844,xgboost,0.0,3,3
2845,xgboost,0.0,2,2
2846,xgboost,0.0,1,1
2847,xgboost,0.0,3,2
2848,xgboost,0.0,3,3
2849,xgboost,0.0,4,4
2850,xgboost,0.0,4,4
2851,xgboost,0.0,0,0
2852,xgboost,0.0,2,2
2853,xgboost,0.0,4,2
2854,xgboost,0.0,0,1
2855,xgboost,0.0,0,0
2856,xgboost,0.0,1,1
2857,xgboost,0.0,3,3
2858,xgboost,0.0,3,3
2859,xgboost,0.0,1,2
2860,xgboost,0.0,0,0
2861,xgboost,0.0,5,5
2862,xgboost,0.0,4,4
2863,xgboost,0.0,0,0
2864,xgboost,0.0,2,0
2865,xgboost,0.0,3,3
2866,xgboost,0.0,4,4
2867,xgboost,0.0,0,0
2868,xgboost,0.0,3,3
2869,xgboost,0.0,4,3
2870,xgboost,0.0,3,2
2871,xgboost,0.0,2,2
2872,xgboost,0.0,1,0
2873,xgboost,0.0,0,0
2874,xgboost,0.0,3,3
2875,xgboost,0.0,2,2
2876,xgboost,0.0,0,0
2877,xgboost,0.0,0,4
2878,xgboost,0.0,3,3
2879,xgboost,0.0,3,3
2880,xgboost,0.0,0,0
2881,xgboost,0.0,0,0
2882,xgboost,0.0,0,0
2883,xgboost,0.0,0,4
2884,xgboost,0.0,3,3
2885,xgboost,0.0,5,5
2886,xgboost,0.0,4,4
2887,xgboost,0.0,4,4
2888,xgboost,0.0,2,2
2889,xgboost,0.0,3,3
2890,xgboost,0.0,0,5
2891,xgboost,0.0,3,3
2892,xgboost,0.0,4,4
2893,xgboost,0.0,0,0
2894,xgboost,0.0,3,3
2895,xgboost,0.0,3,3
2896,xgboost,0.0,0,0
2897,xgboost,0.0,5,5
2898,xgboost,0.0,5,5
2899,xgboost,0.0,3,3
2900,xgboost,0.0,0,0
2901,xgboost,0.0,2,2
2902,xgboost,0.0,3,3
2903,xgboost,0.0,0,0
2904,xgboost,0.0,4,4
2905,xgboost,0.0,2,2
2906,xgboost,0.0,4,0
2907,xgboost,0.0,3,3
2908,xgboost,0.0,0,1
2909,xgboost,0.0,5,5
2910,xgboost,0.0,3,3
2911,xgboost,0.0,0,0
2912,xgboost,0.0,2,2
2913,xgboost,0.0,2,2
2914,xgboost,0.0,0,0
2915,xgboost,0.0,5,5
2916,xgboost,0.0,3,3
2917,xgboost,0.0,2,2
2918,xgboost,0.0,2,2
2919,xgboost,0.0,2,1
2920,xgboost,0.0,1,4
2921,xgboost,0.0,0,1
2922,xgboost,0.0,4,4
2923,xgboost,0.0,0,2
2924,xgboost,0.0,4,4
2925,xgboost,0.0,3,3
2926,xgboost,0.0,1,2
2927,xgboost,0.0,2,2
2928,xgboost,0.0,4,4
2929,xgboost,0.0,0,0
2930,xgboost,0.0,1,4
2931,xgboost,0.0,4,4
2932,xgboost,0.0,5,5
2933,xgboost,0.0,5,5
2934,xgboost,0.0,2,3
2935,xgboost,0.0,0,3
2936,xgboost,0.0,0,0
2937,xgboost,0.0,5,5
2938,xgboost,0.0,1,1
2939,xgboost,0.0,3,3
2940,xgboost,0.0,3,3
2941,xgboost,0.0,5,5
2942,xgboost,0.0,5,5
2943,xgboost,0.0,0,0
2944,xgboost,0.0,5,5
2945,xgboost,0.0,0,4
2946,xgboost,0.0,2,2
2947,xgboost,0.0,0,1
2948,xgboost,0.0,5,2
2949,xgboost,0.0,4,4
2950,xgboost,0.0,4,4
2951,xgboost,0.0,2,2
2952,xgboost,0.0,1,4
2953,xgboost,0.0,0,3
2954,xgboost,0.0,2,2
2955,xgboost,0.0,4,4
2956,xgboost,0.0,3,3
2957,xgboost,0.0,5,5
2958,xgboost,0.0,1,1
2959,xgboost,0.0,1,1
2960,xgboost,0.0,4,4
2961,xgboost,0.0,1,1
2962,xgboost,0.0,0,3
2963,xgboost,0.0,0,5
2964,xgboost,0.0,4,4
2965,xgboost,0.0,3,0
2966,xgboost,0.0,2,2
2967,xgboost,0.0,5,1
2968,xgboost,0.0,0,1
2969,xgboost,0.0,1,4
2970,xgboost,0.0,2,2
2971,xgboost,0.0,2,2
2972,xgboost,0.0,1,1
2973,xgboost,0.0,1,1
2974,xgboost,0.0,0,0
2975,xgboost,0.0,2,2
2976,xgboost,0.0,3,3
2977,xgboost,0.0,4,4
2978,xgboost,0.0,4,4
2979,xgboost,0.0,0,0
2980,xgboost,0.0,0,0
2981,xgboost,0.0,3,3
2982,xgboost,0.0,5,5
2983,xgboost,0.0,4,4
2984,xgboost,0.0,2,2
2985,xgboost,0.0,1,1
2986,xgboost,0.0,3,3
2987,xgboost,0.0,4,4
2988,xgboost,0.0,2,2
2989,xgboost,0.0,3,3
2990,xgboost,0.0,1,5
2991,xgboost,0.0,4,2
2992,xgboost,0.0,4,4
2993,xgboost,0.0,2,1
2994,xgboost,0.0,1,2
2995,xgboost,0.0,2,4
2996,xgboost,0.0,3,3
2997,xgboost,0.0,5,5
2998,xgboost,0.0,0,2
2999,xgboost,0.0,3,3
3000,xgboost,0.0,3,3
3001,xgboost,0.0,3,0
3002,xgboost,0.0,3,3
3003,xgboost,0.0,2,2
3004,xgboost,0.0,5,5
3005,xgboost,0.0,1,1
3006,xgboost,0.0,0,0
3007,xgboost,0.0,3,3
3008,xgboost,0.0,2,2
3009,xgboost,0.0,4,4
3010,xgboost,0.0,0,0
3011,xgboost,0.0,3,5
3012,xgboost,0.0,4,4
3013,xgboost,0.0,5,5
3014,xgboost,0.0,4,4
3015,xgboost,0.0,1,1
3016,xgboost,0.0,5,5
3017,xgboost,0.0,1,4
3018,xgboost,0.0,5,5
3019,xgboost,0.0,0,0
3020,xgboost,0.0,5,5
3021,xgboost,0.0,2,2
3022,xgboost,0.0,5,5
3023,xgboost,0.0,4,4
3024,xgboost,0.0,5,5
3025,xgboost,0.0,1,1
3026,xgboost,0.0,2,3
3027,xgboost,0.0,0,0
3028,xgboost,0.0,1,2
3029,xgboost,0.0,4,4
3030,xgboost,0.0,0,5
3031,xgboost,0.0,5,5
3032,xgboost,0.0,3,5
3033,xgboost,0.0,0,0
3034,xgboost,0.0,2,2
3035,xgboost,0.0,4,3
3036,xgboost,0.0,2,1
3037,xgboost,0.0,5,2
3038,xgboost,0.0,2,1
3039,xgboost,0.0,0,2
3040,xgboost,0.0,4,4
3041,xgboost,0.0,3,3
3042,xgboost,0.0,3,3
3043,xgboost,0.0,0,0
3044,xgboost,0.0,2,2
3045,xgboost,0.0,1,5
3046,xgboost,0.0,3,3
3047,xgboost,0.0,2,2
3048,xgboost,0.0,5,5
3049,xgboost,0.0,0,0
3050,xgboost,0.0,2,2
3051,xgboost,0.0,2,2
3052,xgboost,0.0,4,4
3053,xgboost,0.0,2,2
3054,xgboost,0.0,0,4
3055,xgboost,0.0,0,5
3056,xgboost,0.0,0,5
3057,xgboost,0.0,3,3
3058,xgboost,0.0,0,0
3059,xgboost,0.0,4,4
3060,xgboost,0.0,1,3
3061,xgboost,0.0,5,1
3062,xgboost,0.0,3,3
3063,xgboost,0.0,4,5
3064,xgboost,0.0,0,1
3065,xgboost,0.0,3,3
3066,xgboost,0.0,2,2
3067,xgboost,0.0,1,0
3068,xgboost,0.0,4,4
3069,xgboost,0.0,2,2
3070,xgboost,0.0,1,1
3071,xgboost,0.0,0,0
3072,xgboost,0.0,3,3
3073,xgboost,0.0,2,2
3074,xgboost,0.0,5,5
3075,xgboost,0.0,5,5
3076,xgboost,0.0,0,0
3077,xgboost,0.0,2,5
3078,xgboost,0.0,4,4
3079,xgboost,0.0,1,0
3080,xgboost,0.0,0,0
3081,xgboost,0.0,5,5
3082,xgboost,0.0,0,0
3083,xgboost,0.0,0,3
3084,xgboost,0.0,1,1
3085,xgboost,0.0,2,2
3086,xgboost,0.0,2,1
3087,xgboost,0.0,2,2
3088,xgboost,0.0,5,5
3089,xgboost,0.0,4,4
3090,xgboost,0.0,4,4
3091,xgboost,0.0,1,5
3092,xgboost,0.0,5,5
3093,xgboost,0.0,0,0
3094,xgboost,0.0,4,4
3095,xgboost,0.0,3,1
3096,xgboost,0.0,5,5
3097,xgboost,0.0,1,1
3098,xgboost,0.0,0,2
3099,xgboost,0.0,2,1
3100,xgboost,0.0,4,4
3101,xgboost,0.0,2,2
3102,xgboost,0.0,1,1
3103,xgboost,0.0,3,0
3104,xgboost,0.0,0,0
3105,xgboost,0.0,0,4
3106,xgboost,0.0,0,0
3107,xgboost,0.0,3,5
3108,xgboost,0.0,2,2
3109,xgboost,0.0,4,4
3110,xgboost,0.0,2,2
3111,xgboost,0.0,1,1
3112,xgboost,0.0,1,5
3113,xgboost,0.0,4,4
3114,xgboost,0.0,1,1
3115,xgboost,0.0,3,1
3116,xgboost,0.0,1,1
3117,xgboost,0.0,1,1
3118,xgboost,0.0,1,1
3119,xgboost,0.0,4,4
3120,xgboost,0.0,0,0
3121,xgboost,0.0,1,1
3122,xgboost,0.0,5,5
3123,xgboost,0.0,5,4
3124,xgboost,0.0,3,3
3125,xgboost,0.0,4,0
3126,xgboost,0.0,5,5
3127,xgboost,0.0,3,1
3128,xgboost,0.0,0,4
3129,xgboost,0.0,4,4
3130,xgboost,0.0,1,1
3131,xgboost,0.0,5,5
3132,xgboost,0.0,4,4
3133,xgboost,0.0,2,2
3134,xgboost,0.0,2,0
3135,xgboost,0.0,5,5
3136,xgboost,0.0,1,1
3137,xgboost,0.0,4,5
3138,xgboost,0.0,1,2
3139,xgboost,0.0,5,5
3140,xgboost,0.0,3,3
3141,xgboost,0.0,2,1
3142,xgboost,0.0,1,0
3143,xgboost,0.0,3,1
3144,xgboost,0.0,3,3
3145,xgboost,0.0,0,1
3146,xgboost,0.0,1,1
3147,xgboost,0.0,0,0
3148,xgboost,0.0,3,3
3149,xgboost,0.0,1,1
3150,xgboost,0.0,2,2
3151,xgboost,0.0,1,1
3152,xgboost,0.0,4,4
3153,xgboost,0.0,1,1
3154,xgboost,0.0,0,0
3155,xgboost,0.0,4,4
3156,xgboost,0.0,2,2
3157,xgboost,0.0,2,2
3158,xgboost,0.0,2,2
3159,xgboost,0.0,3,3
3160,xgboost,0.0,4,2
3161,xgboost,0.0,2,5
3162,xgboost,0.0,2,0
3163,xgboost,0.0,3,3
3164,xgboost,0.0,0,4
3165,xgboost,0.0,3,5
3166,xgboost,0.0,3,3
3167,xgboost,0.0,0,0
3168,xgboost,0.0,4,4
3169,xgboost,0.0,0,0
3170,xgboost,0.0,0,0
3171,xgboost,0.0,4,4
3172,xgboost,0.0,2,2
3173,xgboost,0.0,1,1
3174,xgboost,0.0,5,0
3175,xgboost,0.0,1,2
3176,xgboost,0.0,4,4
3177,xgboost,0.0,4,0
3178,xgboost,0.0,1,1
3179,xgboost,0.0,0,4
3180,xgboost,0.0,3,3
3181,xgboost,0.0,4,3
3182,xgboost,0.0,2,2
3183,xgboost,0.0,4,3
3184,xgboost,0.0,5,5
3185,xgboost,0.0,0,0
3186,xgboost,0.0,0,0
3187,xgboost,0.0,4,4
3188,xgboost,0.0,5,5
3189,xgboost,0.0,1,0
3190,xgboost,0.0,4,4
3191,xgboost,0.0,1,1
3192,xgboost,0.0,0,0
3193,xgboost,0.0,2,2
3194,xgboost,0.0,0,0
3195,xgboost,0.0,1,1
3196,xgboost,0.0,1,1
3197,xgboost,0.0,0,0
3198,xgboost,0.0,5,1
3199,xgboost,0.0,4,4
3200,xgboost,0.0,0,0
3201,xgboost,0.0,0,0
3202,xgboost,0.0,3,3
3203,xgboost,0.0,2,2
3204,xgboost,0.0,0,0
3205,xgboost,0.0,3,3
3206,xgboost,0.0,1,1
3207,xgboost,0.0,2,2
3208,xgboost,0.0,2,2
3209,xgboost,0.0,1,1
3210,xgboost,0.0,0,4
3211,xgboost,0.0,0,3
3212,xgboost,0.0,0,0
3213,xgboost,0.0,5,3
3214,xgboost,0.0,1,1
3215,xgboost,0.0,1,1
3216,xgboost,0.0,4,4
3217,xgboost,0.0,2,2
3218,xgboost,0.0,2,2
3219,xgboost,0.0,4,1
3220,xgboost,0.0,3,3
3221,xgboost,0.0,0,2
3222,xgboost,0.0,0,0
3223,xgboost,0.0,0,0
3224,xgboost,0.0,2,3
3225,xgboost,0.0,4,4
3226,xgboost,0.0,5,0
3227,xgboost,0.0,3,3
3228,xgboost,0.0,3,3
3229,xgboost,0.0,1,1
3230,xgboost,0.0,4,2
3231,xgboost,0.0,0,1
3232,xgboost,0.0,5,2
3233,xgboost,0.0,1,4
3234,xgboost,0.0,0,4
3235,xgboost,0.0,4,4
3236,xgboost,0.0,3,3
3237,xgboost,0.0,0,3
3238,xgboost,0.0,0,1
3239,xgboost,0.0,0,0
3240,xgboost,0.0,0,2
3241,xgboost,0.0,3,2
3242,xgboost,0.0,4,4
3243,xgboost,0.0,2,2
3244,xgboost,0.0,5,5
3245,xgboost,0.0,4,4
3246,xgboost,0.0,2,2
3247,xgboost,0.0,1,1
3248,xgboost,0.0,2,2
3249,xgboost,0.0,0,3
3250,xgboost,0.0,1,1
3251,xgboost,0.0,1,1
3252,xgboost,0.0,1,1
3253,xgboost,0.0,1,5
3254,xgboost,0.0,5,5
3255,xgboost,0.0,1,2
3256,xgboost,0.0,1,4
3257,xgboost,0.0,0,2
3258,xgboost,0.0,2,2
3259,xgboost,0.0,2,2
3260,xgboost,0.0,3,3
3261,xgboost,0.0,5,1
3262,xgboost,0.0,0,0
3263,xgboost,0.0,4,4
3264,xgboost,0.0,5,4
3265,xgboost,0.0,3,1
3266,xgboost,0.0,4,4
3267,xgboost,0.0,1,1
3268,xgboost,0.0,4,4
3269,xgboost,0.0,1,2
3270,xgboost,0.0,3,3
3271,xgboost,0.0,0,4
3272,xgboost,0.0,4,4
3273,xgboost,0.0,0,0
3274,xgboost,0.0,3,3
3275,xgboost,0.0,2,2
3276,xgboost,0.0,1,3
3277,xgboost,0.0,4,3
3278,xgboost,0.0,4,4
3279,xgboost,0.0,5,5
3280,xgboost,0.0,4,4
3281,xgboost,0.0,1,1
3282,xgboost,0.0,0,0
3283,xgboost,0.0,5,3
3284,xgboost,0.0,1,1
3285,xgboost,0.0,4,2
3286,xgboost,0.0,1,1
3287,xgboost,0.0,5,5
3288,xgboost,0.0,3,3
3289,xgboost,0.0,3,4
3290,xgboost,0.0,1,3
3291,xgboost,0.0,4,0
3292,xgboost,0.0,5,3
3293,xgboost,0.0,1,1
3294,xgboost,0.0,1,1
3295,xgboost,0.0,4,4
3296,xgboost,0.0,4,4
3297,xgboost,0.0,4,4
3298,xgboost,0.0,2,2
3299,xgboost,0.0,0,0
3300,xgboost,0.0,2,2
3301,xgboost,0.0,2,2
3302,xgboost,0.0,2,2
3303,xgboost,0.0,3,3
3304,xgboost,0.0,5,5
3305,xgboost,0.0,3,3
3306,xgboost,0.0,3,4
3307,xgboost,0.0,0,0
3308,xgboost,0.0,2,2
3309,xgboost,0.0,5,3
3310,xgboost,0.0,1,1
3311,xgboost,0.0,0,2
3312,xgboost,0.0,5,3
3313,xgboost,0.0,2,1
3314,xgboost,0.0,0,3
3315,xgboost,0.0,3,3
3316,xgboost,0.0,2,2
3317,xgboost,0.0,3,3
3318,xgboost,0.0,5,4
3319,xgboost,0.0,1,1
3320,xgboost,0.0,0,0
3321,xgboost,0.0,5,5
3322,xgboost,0.0,1,2
3323,xgboost,0.0,1,1
3324,xgboost,0.0,4,4
3325,xgboost,0.0,1,1
3326,xgboost,0.0,0,0
3327,xgboost,0.0,1,2
3328,xgboost,0.0,1,1
3329,xgboost,0.0,0,4
3330,xgboost,0.0,2,2
3331,xgboost,0.0,4,4
3332,xgboost,0.0,0,2
3333,xgboost,0.0,4,5
3334,xgboost,0.0,2,0
3335,xgboost,0.0,5,5
3336,xgboost,0.0,3,3
3337,xgboost,0.0,4,4
3338,xgboost,0.0,5,5
3339,xgboost,0.0,4,4
3340,xgboost,0.0,2,2
3341,xgboost,0.0,4,4
3342,xgboost,0.0,3,3
3343,xgboost,0.0,4,4
3344,xgboost,0.0,4,2
3345,xgboost,0.0,2,2
3346,xgboost,0.0,5,5
3347,xgboost,0.0,3,0
3348,xgboost,0.0,5,1
3349,xgboost,0.0,0,5
3350,xgboost,0.0,3,3
3351,xgboost,0.0,1,1
3352,xgboost,0.0,4,4
3353,xgboost,0.0,5,5
3354,xgboost,0.0,1,1
3355,xgboost,0.0,0,5
3356,xgboost,0.0,4,4
3357,xgboost,0.0,2,2
3358,xgboost,0.0,5,5
3359,xgboost,0.0,0,3
3360,xgboost,0.0,1,1
3361,xgboost,0.0,1,1
3362,xgboost,0.0,0,1
3363,xgboost,0.0,5,5
3364,xgboost,0.0,4,4
3365,xgboost,0.0,5,5
3366,xgboost,0.0,5,5
3367,xgboost,0.0,2,2
3368,xgboost,0.0,0,1
3369,xgboost,0.0,4,4
3370,xgboost,0.0,0,0
3371,xgboost,0.0,4,4
3372,xgboost,0.0,5,5
3373,xgboost,0.0,5,3
3374,xgboost,0.0,4,4
3375,xgboost,0.0,1,1
3376,xgboost,0.0,2,3
3377,xgboost,0.0,0,0
3378,xgboost,0.0,0,0
3379,xgboost,0.0,3,3
3380,xgboost,0.0,0,0
3381,xgboost,0.0,2,3
3382,xgboost,0.0,5,5
3383,xgboost,0.0,3,3
3384,xgboost,0.0,2,5
3385,xgboost,0.0,1,1
3386,xgboost,0.0,1,1
3387,xgboost,0.0,0,0
3388,xgboost,0.0,2,2
3389,xgboost,0.0,2,2
3390,xgboost,0.0,3,3
3391,xgboost,0.0,5,5
3392,xgboost,0.0,2,1
3393,xgboost,0.0,1,1
3394,xgboost,0.0,2,1
3395,xgboost,0.0,0,0
3396,xgboost,0.0,2,1
3397,xgboost,0.0,2,2
3398,xgboost,0.0,4,4
3399,xgboost,0.0,0,0
3400,xgboost,0.0,3,3
3401,xgboost,0.0,3,4
3402,xgboost,0.0,0,0
3403,xgboost,0.0,0,0
3404,xgboost,0.0,5,5
3405,xgboost,0.0,4,4
3406,xgboost,0.0,4,4
3407,xgboost,0.0,2,2
3408,xgboost,0.0,5,4
3409,xgboost,0.0,0,1
3410,xgboost,0.0,2,2
3411,xgboost,0.0,0,1
3412,xgboost,0.0,2,2
3413,xgboost,0.0,3,3
3414,xgboost,0.0,1,2
3415,xgboost,0.0,0,3
3416,xgboost,0.0,2,2
3417,xgboost,0.0,2,3
3418,xgboost,0.0,1,1
3419,xgboost,0.0,2,2
3420,xgboost,0.0,5,5
3421,xgboost,0.0,5,2
3422,xgboost,0.0,5,3
3423,xgboost,0.0,0,0
3424,xgboost,0.0,1,1
3425,xgboost,0.0,5,5
3426,xgboost,0.0,0,0
3427,xgboost,0.0,0,0
3428,xgboost,0.0,5,1
3429,xgboost,0.0,5,2
3430,xgboost,0.0,5,4
3431,xgboost,0.0,5,5
3432,xgboost,0.0,2,2
3433,xgboost,0.0,1,1
3434,xgboost,0.0,1,4
3435,xgboost,0.0,1,1
3436,xgboost,0.0,1,1
3437,xgboost,0.0,0,0
3438,xgboost,0.0,2,2
3439,xgboost,0.0,2,1
3440,xgboost,0.0,2,2
3441,xgboost,0.0,4,4
3442,xgboost,0.0,5,0
3443,xgboost,0.0,4,4
3444,xgboost,0.0,0,4
3445,xgboost,0.0,0,0
3446,xgboost,0.0,2,2
3447,xgboost,0.0,4,4
3448,xgboost,0.0,0,3
3449,xgboost,0.0,2,2
3450,xgboost,0.0,1,1
3451,xgboost,0.0,4,0
3452,xgboost,0.0,0,0
3453,xgboost,0.0,2,2
3454,xgboost,0.0,3,3
3455,xgboost,0.0,0,3
3456,xgboost,0.0,1,3
3457,xgboost,0.0,1,3
3458,xgboost,0.0,5,5
3459,xgboost,0.0,0,0
3460,xgboost,0.0,4,4
3461,xgboost,0.0,0,0
3462,xgboost,0.0,0,0
3463,xgboost,0.0,0,0
3464,xgboost,0.0,3,3
3465,xgboost,0.0,2,3
3466,xgboost,0.0,5,5
3467,xgboost,0.0,2,2
3468,xgboost,0.0,0,0
3469,xgboost,0.0,1,1
3470,xgboost,0.0,2,2
3471,xgboost,0.0,2,5
3472,xgboost,0.0,3,3
3473,xgboost,0.0,0,0
3474,xgboost,0.0,3,3
3475,xgboost,0.0,3,2
3476,xgboost,0.0,3,4
3477,xgboost,0.0,0,3
3478,xgboost,0.0,2,3
3479,xgboost,0.0,0,5
3480,xgboost,0.0,0,4
3481,xgboost,0.0,2,2
3482,xgboost,0.0,1,1
3483,xgboost,0.0,1,1
3484,xgboost,0.0,0,1
3485,xgboost,0.0,0,0
3486,xgboost,0.0,1,1
3487,xgboost,0.0,0,0
3488,xgboost,0.0,3,2
3489,xgboost,0.0,2,2
3490,xgboost,0.0,0,3
3491,xgboost,0.0,1,1
3492,xgboost,0.0,5,5
3493,xgboost,0.0,3,2
3494,xgboost,0.0,1,4
3495,xgboost,0.0,4,4
3496,xgboost,0.0,4,2
3497,xgboost,0.0,1,3
3498,xgboost,0.0,4,4
3499,xgboost,0.0,4,4
3500,xgboost,0.0,3,3
3501,xgboost,0.0,4,3
3502,xgboost,0.0,3,3
3503,xgboost,0.0,5,5
3504,xgboost,0.0,3,3
3505,xgboost,0.0,3,3
3506,xgboost,0.0,3,3
3507,xgboost,0.0,2,2
3508,xgboost,0.0,1,1
3509,xgboost,0.0,2,2
3510,xgboost,0.0,1,1
3511,xgboost,0.0,3,5
3512,xgboost,0.0,5,5
3513,xgboost,0.0,5,4
3514,xgboost,0.0,2,2
3515,xgboost,0.0,1,1
3516,xgboost,0.0,4,5
3517,xgboost,0.0,5,5
3518,xgboost,0.0,2,2
3519,xgboost,0.0,4,4
3520,xgboost,0.0,5,3
3521,xgboost,0.0,0,0
3522,xgboost,0.0,1,4
3523,xgboost,0.0,0,0
3524,xgboost,0.0,4,4
3525,xgboost,0.0,4,4
3526,xgboost,0.0,3,3
3527,xgboost,0.0,5,5
3528,xgboost,0.0,4,1
3529,xgboost,0.0,0,4
3530,xgboost,0.0,3,3
3531,xgboost,0.0,0,0
3532,xgboost,0.0,2,2
3533,xgboost,0.0,0,2
3534,xgboost,0.0,5,5
3535,xgboost,0.0,1,2
3536,xgboost,0.0,4,4
3537,xgboost,0.0,0,0
3538,xgboost,0.0,4,4
3539,xgboost,0.0,5,2
3540,xgboost,0.0,2,1
3541,xgboost,0.0,1,2
3542,xgboost,0.0,1,1
3543,xgboost,0.0,2,2
3544,xgboost,0.0,5,5
3545,xgboost,0.0,0,0
3546,xgboost,0.0,4,1
3547,xgboost,0.0,2,3
3548,xgboost,0.0,5,5
3549,xgboost,0.0,4,4
3550,xgboost,0.0,1,2
3551,xgboost,0.0,0,0
3552,xgboost,0.0,0,0
